plate,status,category,reviewer_comments,review_reason_code,customer_meaning
1HABIBI,Accepted,Not Applicable,No offensive content,8.0,Not Available
DONCORYO,Accepted,Not Applicable,No offensive content,8.0,Not Available
JST42DY,Accepted,Not Applicable,No offensive content,8.0,Not Available
KAILANI,Accepted,Not Applicable,No offensive content,8.0,Not Available
KAM34,Accepted,Not Applicable,No offensive content,8.0,Not Available
KAPTIN,Accepted,Not Applicable,No offensive content,8.0,Not Available
KBAN,Accepted,Not Applicable,No offensive content,8.0,Not Available
EASYMON,Accepted,Not Applicable,No offensive content,8.0,Not Available
EBC916,Accepted,Not Applicable,No offensive content,8.0,Not Available
KING105,Accepted,Not Applicable,No offensive content,8.0,Not Available
EJLPE,Accepted,Not Applicable,No offensive content,8.0,Not Available
2SNOBY4U,Accepted,Not Applicable,No offensive content,8.0,Not Available
LFRRBR,Accepted,Not Applicable,No offensive content,8.0,Not Available
376HEMI,Accepted,Not Applicable,No offensive content,8.0,Not Available
LMB69VET,Accepted,Not Applicable,No offensive content,8.0,Not Available
4SKA,Accepted,Not Applicable,No offensive content,8.0,Not Available
52C1,Accepted,Not Applicable,No offensive content,8.0,Not Available
59DRAGUN,Accepted,Not Applicable,No offensive content,8.0,Not Available
6CHEVY5,Accepted,Not Applicable,No offensive content,8.0,Not Available
60DZLA,Accepted,Not Applicable,No offensive content,8.0,Not Available
MACFINN6,Accepted,Not Applicable,No offensive content,8.0,Not Available
65L76,Accepted,Not Applicable,No offensive content,8.0,Not Available
MI3BOYZ,Accepted,Not Applicable,No offensive content,8.0,Not Available
MOJOMAN1,Accepted,Not Applicable,No offensive content,8.0,Not Available
MYBULIT,Accepted,Not Applicable,No offensive content,8.0,Not Available
NLL4949,Accepted,Not Applicable,No offensive content,8.0,Not Available
N1MBUS2K,Accepted,Not Applicable,No offensive content,8.0,Not Available
OKIEDOKI,Accepted,Not Applicable,No offensive content,8.0,Not Available
PCH126,Accepted,Not Applicable,No offensive content,8.0,Not Available
PD1062Z,Accepted,Not Applicable,No offensive content,8.0,Not Available
PFFFT1,Accepted,Not Applicable,No offensive content,8.0,Not Available
PIDGEB,Accepted,Not Applicable,No offensive content,8.0,Not Available
PIEROGI,Accepted,Not Applicable,No offensive content,8.0,Not Available
PLNTXPRS,Accepted,Not Applicable,No offensive content,8.0,Not Available
PTTPTT,Accepted,Not Applicable,No offensive content,8.0,Not Available
PWNTNOOB,Accepted,Not Applicable,No offensive content,8.0,Not Available
PWS,Accepted,Not Applicable,No offensive content,8.0,Not Available
RAHBOOGZ,Accepted,Not Applicable,No offensive content,8.0,Not Available
RAMONES1,Accepted,Not Applicable,No offensive content,8.0,Not Available
RAP521,Accepted,Not Applicable,No offensive content,8.0,Not Available
RDSXGIRL,Accepted,Not Applicable,No offensive content,8.0,Not Available
RELY,Accepted,Not Applicable,No offensive content,8.0,Not Available
REUTIMAN,Accepted,Not Applicable,No offensive content,8.0,Not Available
SANAL,Accepted,Not Applicable,No offensive content,8.0,Not Available
SEADAWG,Accepted,Not Applicable,No offensive content,8.0,Not Available
SHARKFIN,Accepted,Not Applicable,No offensive content,8.0,Not Available
SHARK254,Accepted,Not Applicable,No offensive content,8.0,Not Available
JRSDAD,Accepted,Not Applicable,No offensive content,8.0,Not Available
LAVLIF,Accepted,Not Applicable,No offensive content,8.0,Not Available
DAVE5,Accepted,Not Applicable,No offensive content,8.0,Not Available
2NUTTS,Accepted,Not Applicable,No offensive content,8.0,Not Available
FDNY3,Accepted,Not Applicable,No offensive content,8.0,Not Available
SXXXY,Accepted,Not Applicable,No offensive content,8.0,Not Available
CICI,Accepted,Not Applicable,No offensive content,8.0,Not Available
JONNY,Accepted,Not Applicable,No offensive content,8.0,Not Available
EMINEM,Accepted,Not Applicable,No offensive content,8.0,Not Available
KRSTEN,Accepted,Not Applicable,No offensive content,8.0,Not Available
KR1CKM,Accepted,Not Applicable,No offensive content,8.0,Not Available
24VFF,Accepted,Not Applicable,No offensive content,8.0,Not Available
4SMITA,Accepted,Not Applicable,No offensive content,8.0,Not Available
9KELSO,Accepted,Not Applicable,No offensive content,8.0,Not Available
SINCE36,Accepted,Not Applicable,No offensive content,8.0,Not Available
ACTIRE2,Accepted,Not Applicable,No offensive content,8.0,Not Available
EX30WBFD,Accepted,Not Applicable,No offensive content,8.0,Not Available
SMLRGOV,Accepted,Not Applicable,No offensive content,8.0,Not Available
ALLAUTO,Accepted,Not Applicable,No offensive content,8.0,Not Available
FASHION2,Accepted,Not Applicable,No offensive content,8.0,Not Available
FCS895,Accepted,Not Applicable,No offensive content,8.0,Not Available
SUGRDADE,Accepted,Not Applicable,No offensive content,8.0,Not Available
AUMYOGA,Accepted,Not Applicable,No offensive content,8.0,Not Available
SWC12,Accepted,Not Applicable,No offensive content,8.0,Not Available
BADSHAH,Accepted,Not Applicable,No offensive content,8.0,Not Available
BAPSNY,Accepted,Not Applicable,No offensive content,8.0,Not Available
BASIS,Accepted,Not Applicable,No offensive content,8.0,Not Available
THEPATS,Accepted,Not Applicable,No offensive content,8.0,Not Available
BEVHILL6,Accepted,Not Applicable,No offensive content,8.0,Not Available
BEVHILL7,Accepted,Not Applicable,No offensive content,8.0,Not Available
THORSHMR,Accepted,Not Applicable,No offensive content,8.0,Not Available
TISKTISK,Accepted,Not Applicable,No offensive content,8.0,Not Available
BILLYBOB,Accepted,Not Applicable,No offensive content,8.0,Not Available
TSX4SALE,Accepted,Not Applicable,No offensive content,8.0,Not Available
TTM682,Accepted,Not Applicable,No offensive content,8.0,Not Available
HAGE,Accepted,Not Applicable,No offensive content,8.0,Not Available
HH5UNG,Accepted,Not Applicable,No offensive content,8.0,Not Available
USM1009,Accepted,Not Applicable,No offensive content,8.0,Not Available
HLW8888,Accepted,Not Applicable,No offensive content,8.0,Not Available
HUDSNPT,Accepted,Not Applicable,No offensive content,8.0,Not Available
VW1BUG,Accepted,Not Applicable,No offensive content,8.0,Not Available
WBNW,Accepted,Not Applicable,No offensive content,8.0,Not Available
INDABLK,Accepted,Not Applicable,No offensive content,8.0,Not Available
WPCAREY,Accepted,Not Applicable,No offensive content,8.0,Not Available
CRMI,Accepted,Not Applicable,No offensive content,8.0,Not Available
ISNTAVET,Accepted,Not Applicable,No offensive content,8.0,Not Available
WY2351,Accepted,Not Applicable,No offensive content,8.0,Not Available
XOXOG2G,Accepted,Not Applicable,No offensive content,8.0,Not Available
JENNY268,Accepted,Not Applicable,No offensive content,8.0,Not Available
JFC777,Accepted,Not Applicable,No offensive content,8.0,Not Available
ZO2,Accepted,Not Applicable,No offensive content,8.0,Not Available
ZYOULATA,Accepted,Not Applicable,No offensive content,8.0,Not Available
JPMM,Accepted,Not Applicable,No offensive content,8.0,Not Available
1KAYAKER,Accepted,Not Applicable,No offensive content,8.0,Not Available
1LDS,Accepted,Not Applicable,No offensive content,8.0,Not Available
DOYLE262,Accepted,Not Applicable,No offensive content,8.0,Not Available
JUICY411,Accepted,Not Applicable,No offensive content,8.0,Not Available
1WAYMINE,Accepted,Not Applicable,No offensive content,8.0,Not Available
KANGO,Accepted,Not Applicable,No offensive content,8.0,Not Available
EEE0013,Accepted,Not Applicable,No offensive content,8.0,Not Available
1986MET,Accepted,Not Applicable,No offensive content,8.0,Not Available
ELA84,Accepted,Not Applicable,No offensive content,8.0,Not Available
2BL3SS3D,Accepted,Not Applicable,No offensive content,8.0,Not Available
KPBONE,Accepted,Not Applicable,No offensive content,8.0,Not Available
LEMMINGS,Accepted,Not Applicable,No offensive content,8.0,Not Available
36120BA,Accepted,Not Applicable,No offensive content,8.0,Not Available
LOB1955,Accepted,Not Applicable,No offensive content,8.0,Not Available
LOCA5,Accepted,Not Applicable,No offensive content,8.0,Not Available
520LKD8,Accepted,Not Applicable,No offensive content,8.0,Not Available
MAC0101,Accepted,Not Applicable,No offensive content,8.0,Not Available
62JB,Accepted,Not Applicable,No offensive content,8.0,Not Available
MAPUCE,Accepted,Not Applicable,No offensive content,8.0,Not Available
8T8C4,Accepted,Not Applicable,No offensive content,8.0,Not Available
MILN064,Accepted,Not Applicable,No offensive content,8.0,Not Available
95X20,Accepted,Not Applicable,No offensive content,8.0,Not Available
MTRCPTS,Accepted,Not Applicable,No offensive content,8.0,Not Available
OA15438,Accepted,Not Applicable,No offensive content,8.0,Not Available
OF102,Accepted,Not Applicable,No offensive content,8.0,Not Available
ORT1,Accepted,Not Applicable,No offensive content,8.0,Not Available
PAPAPHIL,Accepted,Not Applicable,No offensive content,8.0,Not Available
PAVEIT,Accepted,Not Applicable,No offensive content,8.0,Not Available
PENONE,Accepted,Not Applicable,No offensive content,8.0,Not Available
PE1646,Accepted,Not Applicable,No offensive content,8.0,Not Available
PGM3,Accepted,Not Applicable,No offensive content,8.0,Not Available
PRAZULRD,Accepted,Not Applicable,No offensive content,8.0,Not Available
PSY12,Accepted,Not Applicable,No offensive content,8.0,Not Available
QUEENSNY,Accepted,Not Applicable,No offensive content,8.0,Not Available
RAMM4X4,Accepted,Not Applicable,No offensive content,8.0,Not Available
RGPINC27,Accepted,Not Applicable,No offensive content,8.0,Not Available
RGPINC28,Accepted,Not Applicable,No offensive content,8.0,Not Available
RGPINC29,Accepted,Not Applicable,No offensive content,8.0,Not Available
RGPINC30,Accepted,Not Applicable,No offensive content,8.0,Not Available
RJS4,Accepted,Not Applicable,No offensive content,8.0,Not Available
RUNNER3,Accepted,Not Applicable,No offensive content,8.0,Not Available
STSOFA,Accepted,Not Applicable,No offensive content,8.0,Not Available
79FXEF,Accepted,Not Applicable,No offensive content,8.0,Not Available
MTVFD,Accepted,Not Applicable,No offensive content,8.0,Not Available
AA2ZF,Accepted,Not Applicable,No offensive content,8.0,Not Available
AEROM,Accepted,Not Applicable,No offensive content,8.0,Not Available
STAR37,Accepted,Not Applicable,No offensive content,8.0,Not Available
S5S,Accepted,Not Applicable,No offensive content,8.0,Not Available
BATT22,Accepted,Not Applicable,No offensive content,8.0,Not Available
GOBOWL,Accepted,Not Applicable,No offensive content,8.0,Not Available
USA49,Accepted,Not Applicable,No offensive content,8.0,Not Available
HMLTN,Accepted,Not Applicable,No offensive content,8.0,Not Available
WIL888,Accepted,Not Applicable,No offensive content,8.0,Not Available
ZARAZA,Accepted,Not Applicable,No offensive content,8.0,Not Available
KA2GJU,Accepted,Not Applicable,No offensive content,8.0,Not Available
MBYC,Accepted,Not Applicable,No offensive content,8.0,Not Available
NAWSET,Accepted,Not Applicable,No offensive content,8.0,Not Available
N2ML,Accepted,Not Applicable,No offensive content,8.0,Not Available
RK6540,Accepted,Not Applicable,No offensive content,8.0,Not Available
SKULLMAS,Accepted,Not Applicable,No offensive content,8.0,Not Available
AIMIDANA,Accepted,Not Applicable,No offensive content,8.0,Not Available
SOCARRAS,Accepted,Not Applicable,No offensive content,8.0,Not Available
ALLHERS2,Accepted,Not Applicable,No offensive content,8.0,Not Available
ALLSTR84,Accepted,Not Applicable,No offensive content,8.0,Not Available
FATAL2U,Accepted,Not Applicable,No offensive content,8.0,Not Available
SRIVARU,Accepted,Not Applicable,No offensive content,8.0,Not Available
FFSCRPIO,Accepted,Not Applicable,No offensive content,8.0,Not Available
APS5,Accepted,Not Applicable,No offensive content,8.0,Not Available
AREZZO,Accepted,Not Applicable,No offensive content,8.0,Not Available
ATTIME,Accepted,Not Applicable,No offensive content,8.0,Not Available
FL102,Accepted,Not Applicable,No offensive content,8.0,Not Available
FMH1,Accepted,Not Applicable,No offensive content,8.0,Not Available
BAGPIPER,Accepted,Not Applicable,No offensive content,8.0,Not Available
GALLEY22,Accepted,Not Applicable,No offensive content,8.0,Not Available
BCHBM5PM,Accepted,Not Applicable,No offensive content,8.0,Not Available
GENX,Accepted,Not Applicable,No offensive content,8.0,Not Available
GIGI129,Accepted,Not Applicable,No offensive content,8.0,Not Available
BE88,Accepted,Not Applicable,No offensive content,8.0,Not Available
BGDWGENT,Accepted,Not Applicable,No offensive content,8.0,Not Available
GOBOX,Accepted,Not Applicable,No offensive content,8.0,Not Available
TIPPU,Accepted,Not Applicable,No offensive content,8.0,Not Available
TLAUTNER,Accepted,Not Applicable,No offensive content,8.0,Not Available
TRIMGUY,Accepted,Not Applicable,No offensive content,8.0,Not Available
G3TOVR1T,Accepted,Not Applicable,No offensive content,8.0,Not Available
BRONYA1,Accepted,Not Applicable,No offensive content,8.0,Not Available
BT4EVER,Accepted,Not Applicable,No offensive content,8.0,Not Available
BYONDHOT,Accepted,Not Applicable,No offensive content,8.0,Not Available
CERONE,Accepted,Not Applicable,No offensive content,8.0,Not Available
CGM18,Accepted,Not Applicable,No offensive content,8.0,Not Available
VOLLARA,Accepted,Not Applicable,No offensive content,8.0,Not Available
VOLVEETA,Accepted,Not Applicable,No offensive content,8.0,Not Available
V556,Accepted,Not Applicable,No offensive content,8.0,Not Available
CHRIS516,Accepted,Not Applicable,No offensive content,8.0,Not Available
CLAIII,Accepted,Not Applicable,No offensive content,8.0,Not Available
WEISSACH,Accepted,Not Applicable,No offensive content,8.0,Not Available
WHADAT,Accepted,Not Applicable,No offensive content,8.0,Not Available
COBRABB,Accepted,Not Applicable,No offensive content,8.0,Not Available
WIN888,Accepted,Not Applicable,No offensive content,8.0,Not Available
COOLBLUE,Accepted,Not Applicable,No offensive content,8.0,Not Available
JETSROC,Accepted,Not Applicable,No offensive content,8.0,Not Available
DEELOVA,Accepted,Not Applicable,No offensive content,8.0,Not Available
JKRH,Accepted,Not Applicable,No offensive content,8.0,Not Available
DIJON13,Accepted,Not Applicable,No offensive content,8.0,Not Available
JOMIDWAY,Accepted,Not Applicable,No offensive content,8.0,Not Available
DLK,Accepted,Not Applicable,No offensive content,8.0,Not Available
JRM44,Accepted,Not Applicable,No offensive content,8.0,Not Available
JTCCM,Accepted,Not Applicable,No offensive content,8.0,Not Available
1LEGACY1,Accepted,Not Applicable,No offensive content,8.0,Not Available
JUS4HER,Accepted,Not Applicable,No offensive content,8.0,Not Available
J9SUITED,Accepted,Not Applicable,No offensive content,8.0,Not Available
KFS,Accepted,Not Applicable,No offensive content,8.0,Not Available
EFEKAN,Accepted,Not Applicable,No offensive content,8.0,Not Available
KINGXIX,Accepted,Not Applicable,No offensive content,8.0,Not Available
KJERKA3,Accepted,Not Applicable,No offensive content,8.0,Not Available
ELK346,Accepted,Not Applicable,No offensive content,8.0,Not Available
EMDE,Accepted,Not Applicable,No offensive content,8.0,Not Available
30THXR7,Accepted,Not Applicable,No offensive content,8.0,Not Available
LG1510,Accepted,Not Applicable,No offensive content,8.0,Not Available
336RAL,Accepted,Not Applicable,No offensive content,8.0,Not Available
38SUPER,Accepted,Not Applicable,No offensive content,8.0,Not Available
LOVBOATS,Accepted,Not Applicable,No offensive content,8.0,Not Available
LUVPOMS,Accepted,Not Applicable,No offensive content,8.0,Not Available
6NAMVET9,Accepted,Not Applicable,No offensive content,8.0,Not Available
